U,d,sigma1,sigma2,sigma3,r,t,e,a,b,n
2,32565,2349,0,0,1,1,32565,166400,21141,187541
2,32569,81,0,0,1,1,32569,65138,81,65219
2,32569,32569,0,0,1,1,32569,1694,32569,34263
2,32583,625,0,0,1,1,32583,412718,625,413343
2,32593,32593,0,0,2,1,32593,212,32593,32805
2,32595,5883,0,0,1,1,32595,72242,5883,78125
2,32613,7765,0,0,1,1,32613,32928,38825,71753
2,32625,9,0,0,2,1,32625,69620,9,69629
2,32625,29,0,0,1,1,32625,34810,29,34839
2,32625,2187,0,0,1,1,32625,151040,19683,170723
2,32625,6399,0,0,1,1,32625,34810,6399,41209
2,32625,15625,0,0,1,1,32625,2744,46875,49619
2,32635,1,0,0,1,1,32635,64000,9,64009
2,32635,1,0,0,1,1,32635,71874,1,71875
2,32635,1,0,0,4,1,32635,46224,1,46225
2,32635,1,0,0,4,1,32635,142416,1,142417
2,32635,2623,0,0,1,1,32635,73002,2623,75625
2,32635,2889,0,0,1,1,32635,31232,26001,57233
2,32635,6655,0,0,1,1,32635,23328,33275,56603
2,32635,7381,0,0,1,1,32635,91592,22143,113735
2,32635,7383,0,0,1,1,32635,42592,36915,79507
2,32635,8667,0,0,1,1,32635,64538,8667,73205
2,32635,12167,0,0,1,1,32635,41624,36501,78125
2,32655,311,0,0,1,1,32655,65314,311,65625
2,32669,1,0,0,8,1,32669,123136,1,123137
2,32683,15625,0,0,1,1,32683,128,109375,109503
2,32683,16875,0,0,1,1,32683,24334,16875,41209
2,32683,19611,0,0,1,1,32683,63112,58833,121945
2,32695,7,0,0,1,1,32695,506018,7,506025
2,32723,761,0,0,1,1,32723,33614,761,34375
2,32723,15895,0,0,1,1,32723,32,79475,79507
2,32725,119,0,0,4,1,32725,234256,119,234375
2,32725,5929,0,0,1,1,32725,31250,5929,37179
2,32745,1331,0,0,1,1,32745,39294,1331,40625
2,32745,1375,0,0,1,1,32745,117248,12375,129623
2,32745,3125,0,0,1,1,32745,95264,15625,110889
2,32745,4107,0,0,1,1,32745,48334,4107,52441
2,32745,5725,0,0,1,1,32745,380666,5725,386391
2,32745,6253,0,0,1,1,32745,27022,6253,33275
2,32745,15125,0,0,1,1,32745,5664,75625,81289
2,32745,16875,0,0,1,1,32745,111392,84375,195767
2,32745,17405,0,0,1,1,32745,1184,87025,88209
2,32745,26793,0,0,1,1,32745,125000,80379,205379
2,32755,729,0,0,1,1,32755,52408,2187,54595
2,32773,2521,0,0,2,1,32773,57500,2521,60021
2,32773,19683,0,0,1,1,32773,9728,177147,186875
2,32775,1,0,0,1,1,32775,101250,1,101251
2,32775,1,0,0,2,1,32775,36500,1,36501
2,32823,1,0,0,2,1,32823,84032,3,84035
2,32823,125,0,0,1,1,32823,32768,1875,34643
2,32833,1,0,0,4,1,32833,39600,1,39601
2,32835,1,0,0,4,1,32835,39600,1,39601
2,32835,49,0,0,1,1,32835,117128,147,117275
2,32851,243,0,0,1,1,32851,54872,729,55601
2,32853,729,0,0,1,1,32853,52568,2187,54755
2,32865,2191,0,0,1,1,32865,33534,2191,35725
2,32865,15625,0,0,1,1,32865,128,109375,109503
2,32877,3721,0,0,1,1,32877,512,33489,34001
2,32877,4851,0,0,1,1,32877,575488,53361,628849
2,32877,10309,0,0,1,1,32877,33614,10309,43923
2,32890,2,0,0,2,1,32890,64000,9,64009
